Word1,Word2,Word3,Word4,Word5,Word6,Word7,Word8,Word9,Word10,Word11,Word12,Word13,Word14,Word15,Word16,Word17,Word18,Word19,Word20,Word21,Word22,Word23,Word24,Word25,Word26,Word27,Word28,Word29,Word30,Word31,Word32,Word33,Word34,Word35,Word36,Word37,Word38,Word39,Word40,Word41,Word42,Word43,Word44,Word45,Word46,Word47,Word48,Spam
0.12,1.76,0.63,0,0.88,0,0.12,0.5,0.25,3.9,0.5,0.88,0.12,0,0,0.25,0.12,0,2.9,0.25,1.38,0,1.13,0.12,0,0,0,0,0,0,0,0,0,0,0,0.05,0.3,0.02,0,0.02,0,0,0.02,0,0.02,0,0,0,1
0.18,0,0.18,0,1.57,0.36,0.06,0.06,0.06,0.12,0.06,0.54,0.3,0.06,0,0,0.72,0.06,4.48,0.24,1.15,0,0.84,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0
0.18,0,0.18,0,1.57,0.36,0.06,0.06,0.06,0.12,0.06,0.54,0.3,0.06,0,0,0.72,0.06,4.49,0.24,1.09,0,0.85,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,1
0.18,0,0.18,0,1.57,0.36,0.06,0.06,0.06,0.12,0.06,0.54,0.3,0.06,0,0,0.72,0.06,4.49,0.24,1.09,0,0.85,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,1
0.6,0,0.36,0,1.44,0,0,0,0.24,1.32,0.72,2.52,0.6,0,0,0.6,0.24,0,4.44,0,1.8,0,0.72,0.96,0,0,0,0,0,0,0.48,0,0,0,0.36,0,0.12,0,0,0,0,1.33,0,0.12,0.12,0,0,0.12,0
0,0.24,0.72,0,0.24,0,0.12,0,0,0.36,0.12,0,0.12,0,0.12,0.12,0,0.6,0.36,0.12,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0
0.6,0,0.36,0,1.44,0,0,0,0.24,1.32,0.72,2.52,0.6,0,0,0.6,0.24,0,4.44,0,1.8,0,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0.93,0.93,0.93,0,0,0
0.26,0.72,0.85,0,0,0.19,0.06,0.33,0.72,0.46,0.72,0.79,0.19,1.05,0.06,0.59,0.19,0.33,3.5,0.06,1.52,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0,0,0
0.06,0.65,0.71,0,0.39,0.65,0.52,0.19,1.04,0.52,0.06,0.39,0.32,0,1.17,0.13,0.06,1.1,1.3,0,1.04,0,0.52,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.51,0,0
0,0.06,0.2,0,0.61,0.13,0,0,0.75,0,0.27,0.75,0.27,0,0,0,0.2,0.13,1.16,0,1.23,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,1
0,0.89,1.15,0,0.12,0,0,0.12,0.25,0.12,0.12,0.38,0.12,0,1.15,0,0.12,2.04,2.81,0.12,1.27,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.19,0.38,0,0.19,0,0,0.38,0,0,0,0,0,0,0
0,0.89,1.14,0,0.12,0,0,0.12,0.25,0.12,0.12,0.38,0.12,0,1.14,0,0.12,2.04,2.8,0.12,1.27,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0.1,0,0,1
0,0.89,1.14,0,0.12,0,0,0.12,0.25,0.12,0.12,0.38,0.12,0,1.14,0,0.12,2.04,2.8,0.12,1.27,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0
0,0.89,1.15,0,0.12,0,0,0.12,0.25,0.12,0.12,0.38,0.12,0,1.15,0,0.12,2.04,2.81,0.12,1.27,0,0,0.12,0,0,0,0,0,0,0,0,0.34,0,0,0.11,0.22,0,0,0,0,0,0,0,0,0.11,0,0,0
0.73,0,0.36,0,1.59,0,0,0,0.24,1.35,0.73,2.58,0.61,0,0,0.61,0.12,0,4.55,0,1.72,0,0.49,0.98,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0
0.73,0,0.36,0,1.59,0,0,0,0.24,1.35,0.73,2.58,0.61,0,0,0.61,0.12,0,4.55,0,1.72,0,0.49,0.98,0,0,0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0
0.6,0,0.36,0,1.44,0,0,0,0.24,1.32,0.72,2.53,0.6,0,0,0.6,0.24,0,4.45,0,1.8,0,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,4.75,0,0.09,0,0.09,5.74,0,0,0
0.6,0,0.36,0,1.44,0,0,0,0.24,1.32,0.72,2.52,0.6,0,0,0.6,0.24,0,4.44,0,1.8,0,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0.28,0,1.14,0,0,0,0,0,0,1.14,0,0,0,0.28,0
0,0.25,0.12,0,0.37,0,0,0.12,0,0.37,0.25,0.37,0.12,0,0,0,0.12,0,0.37,0,0.12,0,0.12,0,2.51,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0
0.12,0,0.12,0,0,0,0,0,1.12,0,0,0.37,0,0,0,0,0,0,0.49,0,0.24,0,0,0,0.62,0.74,0.12,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,1.33,0,0,0
0.12,0,0.12,0,0.12,0.12,0,0,1.08,0,0,0.36,0,0,0,0,0,0,0.48,0,0.24,0,0,0,0.6,0.72,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0
0,0,0.25,0,0.12,0.12,0,0.12,0.25,0,0.12,1.14,0.25,0,0,0,0.25,0,0,0,0,0,0.25,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,1
0.12,0,0.12,0,0.12,0,0,0,1.11,0,0,0.37,0,0,0,0,0,0,0.49,0,0.24,0,0,0,0.62,0.74,0.12,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,3.7,0,0,0,0,0,0,0
0.05,0.07,0.1,0,0.76,0.05,0.15,0.02,0.55,0,0.1,0.47,0.02,0,0,0,0.02,0.13,2.09,0.1,1.57,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1
0.05,0.07,0.1,0,0.76,0.05,0.15,0.02,0.55,0,0.1,0.47,0.02,0,0,0,0.02,0.13,2.09,0.1,1.57,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,1
0.51,0.25,0.49,0,0.04,0.23,0.04,0.32,0.38,0.81,0.21,0.9,0.79,1.24,0.02,0.21,0.36,0.04,3.49,0,1.54,0,1.09,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0
0.26,0.26,0.52,0,0.39,0,0.39,0.13,0,0.26,0,0.78,0.26,0,0,1.57,0,0.26,2.61,0,1.57,0,0.13,0.39,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.26,0.08,0,0,1
0.13,0.13,0.13,0,0.55,0.27,0.27,0.13,1.1,0.27,0,0.97,0.27,0,0.13,0,0,0,3.88,0.13,2.77,0,0.13,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,1
0.13,0.13,0.13,0,0.55,0.27,0.27,0.13,1.11,0.27,0,0.97,0.27,0,0.13,0,0,0,3.91,0.13,2.65,0,0.13,0.55,0,0,0,0,0,0,0,0,0,0,0,1.07,1.07,0,1.07,0,0,0,1.07,0,2.15,0,0,0,0
0,0.26,0.26,0,0.39,0,0.13,0,0,0.26,0,0.26,0.26,0,0.13,0.26,0,0.13,3.14,0.26,1.44,7.33,0.13,0.26,0,0,0,0,0,0.7,0,0,0,0,0,0.28,0.14,0,0,0,0,0,0,0,0.14,0,0,0,0
0.87,0.17,0.52,0,0,0.32,0,0.04,0.29,0.42,0.39,1.37,0.87,1.69,0,0.32,0.54,0.22,3.47,0.29,1.32,0,0.34,0.84,0,0,0,0,0,0.51,0,0,2.06,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,0
0.66,0,0.26,0,0.26,0,0.13,0,0.66,0.26,0,0,0.79,0.13,0,0,0,0,3.98,0,0.53,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,1.04,0,0,0,1.04,0,0,0,0,0,0
0.74,0.28,0.31,0,0.07,0.21,0,0.14,0.49,0.35,0.17,0.74,0.56,1.48,0,0.17,0.49,0.03,3.24,0,1.23,0,0.56,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,1.42,0,0,0
0.87,0.17,0.52,0,0,0.32,0,0.04,0.29,0.42,0.39,1.37,0.87,1.69,0,0.32,0.54,0.22,3.47,0.29,1.32,0,0.34,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0
0,0.13,0.13,0,0,0.13,0,0,0.13,1.5,0,0.4,0,0,0.27,0.27,0,0.4,1.09,0,2.32,10.38,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,1.21,0,0,0,0,0,0,0,0,0,0
0.87,0.17,0.52,0,0,0.32,0,0.04,0.29,0.42,0.39,1.37,0.87,1.69,0,0.32,0.54,0.22,3.47,0.29,1.32,0,0.34,0.84,0,0,0,0,0,0.18,0.18,0,0,0,0.18,0.04,0.31,0,0.22,0,0.04,0,0,0,0.13,0.04,0,0.09,0
0.87,0.17,0.52,0,0,0.32,0,0.04,0.29,0.42,0.39,1.37,0.87,1.69,0,0.32,0.54,0.22,3.47,0.29,1.32,0,0.34,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0
0.87,0.17,0.52,0,0,0.32,0,0.04,0.29,0.42,0.39,1.37,0.87,1.69,0,0.32,0.54,0.22,3.47,0.29,1.32,0,0.34,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0
0,0,0.26,0,0.26,0.13,0,0,0,0,0,0.52,0,0,0,0,0.39,0,1.05,0,1.05,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.87,0,0,0
0,0.13,0.52,0,0,0.13,0,0.79,0,0,0,0.13,0,0,0,0.13,0,0,0.26,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0.08,0.08,0,0,1
0,0.29,0.87,0,0.29,0,0.14,0,0,0.43,0.14,0,0.14,0,0.14,0.14,0,0.72,0.43,0.14,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,7.6,0,0,0
0.07,0.37,0.81,0,0.51,0.29,0.07,0,0.07,0.37,0.07,1.48,0.14,0,0.07,0,0.14,0.44,3.55,0,1.85,0,0,0.14,0,0,0,0,0,0.09,0.19,0,0.09,0,0.19,0.09,0.39,0,0.29,0.09,0,0,0,0.09,0,0,0,0.19,0
0,0,0.14,0,0.28,0,0.14,0,0,0,0.14,0.14,0,0,0,0,0,0,2.86,2.14,2,3.86,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,1
0.28,0,0.28,0,1.43,0.28,0,0.14,0,0,0,1.14,0,0,0,0.14,0.42,0,3.86,0,1.28,0,0.14,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0
0,0.28,0.84,0,0.28,0,0.14,0,0,0.42,0.14,0,0.14,0,0.14,0.14,0,0.7,0.42,0.14,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,1.36,0,0,0,0,0,0,0,0,0,0
0.07,0.64,0.64,0,0.35,0.71,0.57,0.14,1.14,0.5,0.07,0.35,0.21,0,1,0.14,0.07,1.14,1.5,0,1.14,0,0.35,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,1
0.14,0,0.57,0,0.28,0.14,0.28,0.28,0,0.43,0.14,0.28,0,0,0,1.88,0.14,0.14,1.01,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,1.78,0,0,0,0
0.07,0.37,0.81,0,0.51,0.29,0.07,0,0.07,0.37,0.07,1.48,0.14,0,0.07,0,0.14,0.44,3.55,0,1.85,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,7.88,0,0,0
0,0,0,42.81,1.28,0,0.28,0,0,0,0,0.28,0,0,0,0.14,0,0,1.7,0,0.85,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,1
0.33,0.44,0.37,0,0.14,0.11,0,0.07,0.97,1.16,0.11,1.42,1.76,1.27,0.03,0.03,0.07,0.07,4.38,0,1.49,0,0.33,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,1
0.71,0.14,0.42,0,1,0.14,0.14,0,0,3,0.14,0.85,0,0,0,0,0,0.28,0.85,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0,0,0
0.15,0.45,1.05,0,0.45,0,0,1.81,0.6,0.75,0,0.9,0.3,0,0.3,0,0,0,4.07,0,1.51,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0
0,0.3,0.61,0,0.3,0,0.15,0,0,0.45,0.15,0,0.15,0,0.15,0.15,0,0.76,0.15,0.15,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0.62,0,0,0,0,0
0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.26,2.11,4.07,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0
0.32,0.16,0.56,0,0.32,0.23,0.04,1.24,0.4,0.4,0.11,0.68,0.52,0.36,0.28,0.72,0.4,0.4,3.08,0.16,1.32,0,0.44,0.6,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0
0.07,0,1,0,0.3,0.46,0.07,0.23,0.23,0,0.3,1.31,0.15,0,0.07,1.39,0.15,0.85,2.24,0,0.77,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.22,0,0,0,0.22,0
0,0,0.76,0,0.15,0,0,0,0,0.15,0,1.07,0,0,0,0,0,0,1.99,0,0.46,0,0,0,0.92,0.15,0,0.3,0,0,0,0,0.42,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0,0.15,0,0,0,0,0,0.07,0,0,0.07,0.15,0,0,0.07,0,0.07,3.6,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,1
0.16,0,0.67,0,0.33,0.16,0.33,0.84,0.16,0.5,0.33,1.51,0,0,0,0,1.68,0.33,2.18,1.68,3.69,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,1
0.17,0.26,1.07,0,0.35,0.62,0.53,0.17,0.62,0.8,0.26,1.25,0.17,0,0.62,0.62,0.08,1.43,2.5,0.17,1.16,0,0.89,0.08,0,0,0,0,0,0,0,0,0,0,0,1.16,1.74,0,0.58,0,0,0,0.58,0,0,0,0,1.74,0
0.16,0.32,0.65,0,0.32,0,0.16,0,0,0.49,0.16,0,0.16,0,0.16,0.16,0,0.81,0.32,0.16,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.16,0,0.16,0,0.16,0,0.65,0.16,0.16,0,0,0,0,1.64,0,0.65,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,1
0.16,0,0.67,0,0.33,0.16,0.33,0.84,0.16,0.5,0.33,1.51,0,0,0,0,1.68,0.33,2.02,1.68,3.87,0,0,0.33,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0.55,0
0.65,0.49,0.32,0,0.32,0.16,0,0.49,0.65,0.49,0.16,1.3,0,0,0.16,1.14,1.3,0.16,3.6,0.49,1.8,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,1.21,0,0,0,0
0.16,0.24,1.24,0,0.41,0.58,0.49,0.33,0.66,0.66,0.24,1.24,0.16,0,0.66,0.82,0.16,1.57,2.32,0.16,1.16,0,0.91,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,1
0.16,0.24,1.24,0,0.41,0.58,0.49,0.33,0.66,0.66,0.24,1.24,0.16,0,0.66,0.82,0.16,1.57,2.32,0.16,1.16,0,0.91,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,1
0,0.66,0.66,0,0.49,0,0.16,0.16,0,0,0,0.33,0.66,0.49,0.66,0,0,0,2.47,0.49,1.48,0,0,0.16,0,0,0,0,0,0.61,0,0,0.61,0,0,0.61,0.61,0,0,0,0,0.61,0,0,0,0,0,0,0
0.05,0.05,0.4,0,0.34,0,0,0,0.57,0.05,0,0.28,0.11,0,0,0.17,0,0,1.15,0.05,0.92,0,0,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,4.76,0,0,0
0.05,0.05,0.4,0,0.34,0,0,0,0.57,0.05,0,0.28,0.11,0,0,0.17,0,0,1.04,0.05,0.92,0,0,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0
0.05,0.05,0.4,0,0.34,0,0,0,0.57,0.05,0,0.28,0.11,0,0,0.17,0,0,1.09,0.05,0.92,0,0,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,1
0.05,0.05,0.4,0,0.34,0,0,0,0.57,0.05,0,0.28,0.11,0,0,0.17,0,0,1.04,0.05,0.92,0,0,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0.42,0,0,0,1
0.16,0,0.67,0,0.33,0.16,0.33,0.84,0.16,0.5,0.33,1.51,0,0,0,0,1.68,0.33,2.02,1.68,3.87,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.26,1.21,0,0.43,0.6,0.43,0.26,0.69,0.52,0.26,1.3,0.17,0,0.6,0.78,0.17,1.39,2.43,0.17,1.13,0,0.95,0.17,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.19,0,0,0,0.38,0,0.19,0,0,0,1
0.65,0.49,0.32,0,0.32,0.16,0,0.49,0.65,0.49,0.16,1.3,0,0,0.16,1.14,1.3,0.16,3.6,0.49,1.8,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,1.44,0,0.72,0,1.44,1.44,0,0,0
0,0.82,0.32,0,1.14,0.32,0,0.16,0,0.65,0,2.13,0,0,0,0.16,0,0,1.47,0,1.47,0,0.98,0.32,0,0,0,0,0,0.13,0,0,2.1,0,0,0,0,1.44,0.13,0,0,0,0,0,0.26,0,0,0.13,0
0.16,0,0.24,0,1.63,0.49,0,0,0,0.16,0.08,0.65,0.4,0.08,0,0,0.32,0,3.68,0.32,0.65,0,1.14,0.08,0,0,0,0,0,0.46,0.92,1.38,0,1.38,0.92,0.46,0,0,0,0.92,0,1.38,0,0,0.46,0,0,0.92,0
0.17,0.26,1.24,0,0.53,0.62,0.44,0.17,0.79,0.79,0.26,1.33,0.17,0,0.62,0.62,0.08,1.33,2.66,0.17,1.15,0,0.79,0.08,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0
0.32,0.16,0.56,0,0.32,0.24,0.04,1.16,0.4,0.4,0.12,0.68,0.52,0.4,0.28,0.64,0.36,0.4,3.06,0.16,1.28,0,0.36,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.53,0,0,0.8,0,0,0,0,0,0.53,0
0.43,0.26,0.43,0,0.78,0.26,0,0.17,0.34,4.09,0.08,1.22,0.43,0,0.78,1.13,0.26,1.91,2.35,0,2.35,0,0.08,0.43,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,2.85,2.85,0,0,0
0.43,0.26,0.43,0,0.78,0.26,0,0.17,0.34,4.09,0.08,1.22,0.43,0,0.78,1.13,0.26,1.91,2.35,0,2.35,0,0.08,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,1
0.33,0.42,0.75,0,0,0.25,0,0.08,0.16,1.09,0.33,1.09,0.16,0,0,0.67,0.67,0.08,2.52,0,0.92,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0
0,0.82,0.32,0,1.14,0.32,0,0.16,0,0.65,0,2.13,0,0,0,0.16,0,0,1.47,0,1.47,0,0.98,0.32,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0,0,0,1
0.17,0.26,1.21,0,0.43,0.6,0.43,0.26,0.69,0.52,0.26,1.3,0.17,0,0.6,0.69,0.08,1.47,2.43,0.17,1.04,0,0.95,0.17,0,0,0,0,0,0,0,0,1.43,0,0,0.05,0.49,0.03,0,0,0.03,0.01,0.01,0.07,0,0,0.01,0,0
0.16,0.24,1.23,0,0.41,0.57,0.49,0.32,0.65,0.49,0.24,1.23,0.16,0,0.65,0.9,0.08,1.56,2.38,0.16,1.07,0,0.9,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
0,0,0.17,0,0,0.08,0,0,0,0,0.08,0.87,0.08,0.08,0,0,0.78,0,0,0,0,0,0,0,3.05,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0
0.16,0,0.67,0,0.33,0.16,0.33,0.83,0.33,0.67,0.33,1.51,0,0,0,0,1.67,0.33,2.01,1.67,3.85,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,1.92,0,1.92,0,1.92,0,1.92,1.92,0,0,0
0,0.32,0.32,0,0.16,0.16,0,0,0.16,0.32,0,0,0,0,0.32,0,0.32,0.32,0.8,0.32,2.08,0,0,0.16,0,0,0.16,0.64,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0
0,0,0.32,0,0,0.16,0,0,0,0,0,0.64,0,0,0,0,0.48,0,0.96,0,0.96,0,0,0,0.48,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0
0.08,0,0.16,0,0,0.08,0,0.08,0.73,0,0,0.24,0,0,0,0,0,0,0.32,0,0.16,0,0,0,0.49,0.57,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0
0.34,0.25,0.25,0,0.08,0.43,0.08,0.25,0.08,1.46,0.34,0.51,0.94,0,0.17,0.08,0,0,3.01,0,0.77,0.17,0.34,0.34,0,0,0,0,0,1.31,0,0,0,0,0,1.31,1.31,0,0,0,0,0,0,0,1.31,0,0,0,0
0.34,0.26,0.26,0,0.08,0.43,0.08,0.26,0.08,1.47,0.34,0.52,0.95,0,0.17,0.08,0,0,3.03,0,0.78,0,0.34,0.34,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0
0.34,0.42,0.25,0,0.08,0.42,0.08,0.25,0.08,1.63,0.34,0.51,0.94,0,0.17,0.08,0,0,3,0,0.94,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.08,0,0,0,1
0,0.34,0.69,0,0.34,0,0.17,0,0,0.51,0.17,0,0.17,0,0.17,0.17,0,0.86,0.17,0.17,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,1
0.17,0.17,0.71,0,0.53,0.17,0.17,0.89,0.17,0.53,0.35,1.61,0,0,0,0,1.79,0,1.97,1.61,4.12,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0
0.17,0.17,0.69,0,0.34,0.17,0,0.86,0.17,0.69,0.34,1.38,0,0,0,0,1.73,0.34,2.07,1.55,3.8,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,1
0.34,0.42,0.25,0,0.08,0.42,0.08,0.25,0.08,1.62,0.34,0.51,0.94,0,0.17,0.08,0,0,3,0,0.94,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0
0.34,0.25,0.25,0,0.08,0.43,0.08,0.25,0.08,1.47,0.34,0.51,0.95,0,0.17,0.08,0,0,3.03,0,0.77,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.34,0,0.69,0,0.17,0.51,0,0.51,0.17,0.17,0.17,1.38,0,0,0,0.34,1.03,0.17,1.9,1.55,3.81,0,0.17,0.51,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.58,0.58,0,0,0,0
0.17,0,0.17,0.44,0.17,0,0,0,0,0,0,0.35,0.52,0.17,0,0.08,0.52,0,4.04,0,2.64,1.23,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0.34,0,0,0,0,0,0.17,0,0,0,0,0,0
0,0.35,0.17,0,0,0,0,0,0.17,1.25,0,0.53,0,0,0,0,0,0.17,3.21,0,1.25,7.32,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0
0,0.17,1.03,0,0.68,0.17,0.68,0,0,0.17,0,0.17,0.17,0,0.34,1.03,0.34,0.17,3.44,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,1
0.09,0.04,0.04,0,0.04,0,0,0,0.66,0,0,0.33,0.04,0,0,0,0,0.04,0.19,0,0.14,0,0,0,0.62,0.66,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0
0.17,0,0.35,0,0.53,0,0,0.35,0,0,0.17,1.78,0.17,0.17,0,0,0.53,0,0,0,0,0,0,0,3.2,0,0,0,0,1.81,0.6,0.6,0,0.6,0.6,0.6,0,0,0,0.6,0,0,0,0,0.6,0,0,0,0
